timestamp,Temperature,Humidity,Pressure
20100528T0000,12.580245,89.15317,1012.3
20230802T0900,21.510244,70.20094,1003.2
20061213T1800,2.1502454,85.29266,1032.4
20110215T1800,4.9902453,94.00173,1000.7
20121110T2300,11.030245,91.519394,1006.3
20171021T0100,14.500245,88.96132,1017.8
20070223T1300,14.250245,55.178345,1010.3
20191029T1500,9.290245,87.949394,1021.4
20100402T1700,11.410245,48.627678,1013.0
20120823T1700,27.180244,58.45206,1010.6
20201217T1500,8.170245,93.99193,1025.1
20150226T1600,9.550245,50.98929,1016.4
20160317T0100,0.2402454,86.1851,1024.0
20220317T1300,14.670245,68.5187,1026.2
20241129T0600,-1.2097546,96.97834,1032.2
20170609T2200,17.600245,81.76176,1018.9
20180810T1800,23.260244,36.83064,1022.4
20230719T0700,24.550245,68.44751,1015.8
20150615T2200,16.840246,93.207535,1018.3
20230602T0800,19.460245,55.18499,1016.0
20210207T2000,4.400245,79.79973,999.0
20180801T2300,21.870245,73.52811,1020.8
20080129T0800,-0.9497546,87.593025,1030.2
20070726T1600,27.360245,44.835808,1012.1
20171017T1200,21.940245,47.236378,1022.1
20130224T1400,-1.2597545,71.49671,1013.2
20110903T0600,18.130245,86.54863,1012.9
20200110T2100,7.690245,86.27093,1031.2
20230910T0700,21.060246,76.01592,1018.9
20131125T1500,2.5402455,57.43831,1030.2
20210826T0300,12.530245,85.80679,1015.7
20171102T0300,5.2402453,85.192955,1019.6
20170412T0400,3.5602455,85.906,1023.1
20140615T2100,17.920246,47.3038,1017.6
20120131T1900,-1.8897547,80.29935,1021.6
20220811T1600,30.920246,25.400505,1015.5
20170703T1300,24.200245,41.504852,1022.8
20150103T0300,0.9802454,97.14889,1036.6
20180617T1000,21.980246,59.260254,1018.8
20060410T0300,3.8102455,95.27677,1009.2
20110422T2200,12.820246,65.76965,1008.8
20150405T0100,3.5702453,87.219025,1017.4
20140908T1400,27.110245,54.126682,1014.4
20120219T2100,1.4202454,77.038414,1029.2
20200327T2000,8.5602455,65.15468,1016.1
20200713T1100,25.610245,27.65213,1020.5
20181126T2200,4.7602453,95.461174,1013.9
20191123T1000,6.6802454,80.84734,995.7
20190827T0400,16.540245,85.165436,1016.8
20200719T0200,12.600245,86.798965,1017.6
20140316T2000,9.840245,76.33941,1023.7
20240806T1000,26.870245,56.49041,1012.7
20150113T2200,11.800245,57.747047,1013.8
20210205T0200,6.480245,94.024994,1013.2
20150120T1000,1.9202454,95.72502,1012.4
20171117T1600,5.6402454,87.945656,1026.1
20210605T0800,17.260244,91.2753,1022.5
20210911T0100,15.450245,97.27087,1019.3
20120526T0100,12.170245,69.46166,1016.8
20100924T0800,16.150246,82.21909,1003.9
20200909T0800,18.040245,67.98302,1024.7
20121217T1200,7.6602454,90.764656,1010.4
20171106T2000,6.040245,77.74904,1023.1
20170727T2100,19.460245,83.37018,1011.7
20200603T1700,21.230246,55.785473,1002.6
20101202T0600,-2.7097545,87.31347,1008.2
20081205T0200,7.230245,87.068016,992.8
20190304T1300,11.600245,51.242107,1005.4
20060414T1600,14.570246,59.235657,1015.2
20100225T2000,8.070246,90.67226,997.4
20070223T0400,5.250245,85.25497,1012.2
20241117T1700,8.160246,80.3894,1016.7
20081217T0500,0.070245415,93.056625,1012.8
20140315T0000,5.4302454,80.77177,1023.1
20130415T0100,10.340245,84.05311,1021.1
20060926T0800,14.410245,94.86484,1017.3
20110413T0500,1.9702454,86.14775,1026.6
20111024T1100,8.070246,76.83659,1008.8
20130706T1100,25.750246,56.11024,1024.9
20231220T1900,5.0102453,79.78308,1023.9
20131220T1100,6.2202454,91.86213,1027.4
20130124T0800,-0.21975458,89.92074,1009.2
20090524T1300,30.650246,46.688324,1018.1
20141228T1700,-2.6697545,71.84651,1025.5
20221011T0000,14.110246,90.58687,1021.8
20180313T1800,7.7602453,87.06447,1012.6
20101008T2000,13.080245,95.563484,1017.7
20131008T2200,12.8102455,95.04864,1024.8
20090602T0100,12.700245,88.510475,1017.2
20190623T1600,26.280245,58.129635,1015.9
20131019T2300,14.220245,90.77403,1016.8
20080721T0400,11.610246,79.63774,1019.6
20180625T1400,23.060246,42.88455,1021.9
20090823T0900,21.160246,50.025597,1020.4
20080430T0700,11.190246,71.35839,1001.1
20150208T1100,0.4302454,79.787605,1028.8
20080525T1700,22.990246,54.99167,1010.3
20230411T0300,12.3102455,84.92052,1015.9
20180610T1900,22.460245,83.28853,1010.2
20140126T0200,3.9102454,88.07639,1014.9
20151014T0700,5.9902453,88.60543,1016.5
20221204T0600,1.7502455,87.455185,1013.4
20190704T0400,16.520247,63.520126,1020.5
20200120T1700,2.9702454,68.1294,1042.2
20060205T0000,-5.229755,85.650444,1028.7
20170125T1700,-5.6497545,79.074066,1028.1
20191013T1500,24.080246,56.533543,1014.2
20120728T1700,24.270245,64.60442,1010.6
20160324T1800,9.350245,53.292088,1016.2
20240510T1900,18.490246,59.04145,1019.0
20130808T1700,20.960245,84.33431,1018.1
20151123T1700,0.9002454,89.43838,1025.7
20180913T2300,17.190245,95.82625,1019.9
20211020T0900,15.840245,68.9929,1016.8
20170715T2200,15.200245,63.86445,1024.8
20110915T0800,14.490245,70.27032,1021.3
20120329T0500,7.190245,80.41128,1023.6
20121205T1600,2.1902454,90.48381,1006.9
20181108T1700,10.900246,83.550026,1019.0
20160121T2300,-2.1297545,86.92362,1029.0
20230404T1600,9.500245,39.04059,1022.0
20090213T0700,-1.4397546,86.42268,1023.2
20060601T0600,8.770246,85.02674,1024.1
20100801T0000,15.630245,78.38611,1016.2
20200513T1700,10.730246,91.49811,1007.5
20180706T1600,24.120245,58.813007,1020.2
20110411T0000,8.920245,75.6456,1022.0
20071019T1800,5.3102455,74.653984,1032.1
20070316T0700,5.1802454,90.68479,1026.3
20080405T1000,11.120245,57.89718,1014.9
20170227T0500,0.9202454,87.93994,1013.0
20111110T0800,5.5502453,96.172646,1022.2
20160718T2300,18.310246,88.47164,1020.7
20120420T0400,6.5302453,90.98953,997.7
20070102T2300,4.3702455,89.778,1030.4
20200125T1700,2.1202455,99.389275,1021.6
20211204T0100,3.7502456,92.98992,1007.3
20220827T0500,18.750246,88.620476,1014.4
20100501T1100,14.230246,84.23787,1012.6
20090119T1200,8.700245,81.26081,997.7
20241204T1000,5.380245,88.2934,1027.7
20230308T1800,11.650246,83.4175,997.2
20190628T1600,31.050245,33.83302,1018.9
20220104T0200,11.950245,73.254684,1007.4
20161203T1800,0.14024541,83.209915,1023.1
20110924T0300,9.110246,91.94527,1016.0
20180605T0700,19.750246,89.998245,1011.2
20170730T0500,19.740246,81.09238,1012.5
20111011T0100,13.910245,88.676315,1025.6
20120212T0000,-10.1897545,69.261765,1030.9
20061125T1300,16.960245,61.38742,1008.0
20070927T1000,9.540245,94.45224,1005.8
20120716T0400,10.650246,91.86462,1026.6
20201215T1000,6.0602455,95.524895,1014.5
20101028T1900,5.400245,83.46889,1022.7
20141201T1700,3.7302456,93.85602,1007.2
20120514T1400,18.020245,34.12696,1015.9
20170703T0000,15.840245,86.43722,1024.7
20230924T1700,17.930244,52.51961,1023.4
20170925T1400,20.650246,51.835716,1017.7
20110710T0400,16.840246,88.80724,1018.3
20140628T0800,21.100245,58.738827,1013.5
20200519T1500,25.060246,37.196346,1017.8
20110320T1600,11.210245,39.011715,1029.9
20141231T1300,2.2002454,78.794586,1035.9
20210705T1500,23.790245,59.076496,1011.3
20171229T1900,3.9402456,84.53936,1007.7
20220711T1600,28.380245,31.610704,1019.9
20080111T0400,3.8802452,85.574356,1014.1
20170610T1700,25.050245,42.899597,1019.5
20100424T0800,13.710245,44.85146,1018.1
20071121T0600,4.8302455,81.2617,1009.3
20091114T2100,9.750245,87.87423,1017.7
20070407T1600,18.340246,46.45016,1018.6
20060630T0100,18.040245,83.79776,1021.2
20150303T1700,9.680245,53.11396,1021.4
20161107T0000,4.110245,94.68506,1007.2
20120117T0100,-4.1097546,77.82815,1029.2
20090110T1800,-4.4097548,81.11194,1030.2
20190323T0500,1.4402454,90.744896,1028.6
20220912T1100,21.550245,63.395916,1016.2
20130426T1600,16.240246,89.16236,1008.3
20090415T0200,9.340245,77.974556,1008.1
20060511T0000,8.410246,95.50103,1016.4
20230126T0800,0.4502454,87.562256,1022.4
20110111T0300,3.2302456,92.48685,1015.9
20080327T1600,7.710245,55.99114,1003.8
20210803T1600,16.490246,86.72688,1015.1
20241008T1300,14.490245,92.96322,1005.0
20210429T2200,12.080245,68.25138,1011.1
20150912T2200,16.820246,87.94764,1016.0
20130426T1000,19.060246,63.841454,1012.7
20150705T2200,26.830246,64.5345,1016.9
20181121T0900,1.2802454,88.82356,1013.8
20210907T0500,11.300245,93.52928,1022.5
20111219T1600,0.9402454,85.07116,1022.3
20120117T2100,-3.979755,85.49441,1032.1
20060415T2300,12.740245,81.716324,1012.2
20230526T2300,14.520246,77.17557,1022.5
20080609T1100,22.810246,62.94008,1019.5
20160508T2000,16.790245,58.859993,1008.2
20110423T1200,22.590246,39.9159,1009.7
20171117T0700,1.2102454,90.723785,1027.4
20090414T2000,12.840245,75.29704,1007.8
20180803T0200,21.200245,73.50709,1019.1
20241108T1600,11.670245,81.29251,1024.4
20221127T0300,1.6302454,95.50174,1029.3
20180526T2300,18.290245,84.85747,1018.9
20110712T1400,32.61025,34.442413,1008.7
20180730T0600,21.370245,65.660324,1016.2
20140413T0600,11.400246,71.40032,1019.7
20140806T1900,20.770245,73.811035,1015.7
20110715T2300,13.070246,74.01639,1019.2
20121114T1000,6.7202454,83.23392,1028.2
20080902T0600,14.990245,92.14442,1016.3
20071220T0300,-6.5497546,81.640144,1037.6
20091108T0900,5.920245,92.74719,1004.6
20180804T0300,20.970245,80.124435,1016.4
20150728T0900,19.160246,49.37756,1012.1
20200121T1900,-2.5097547,95.3281,1038.4
20230725T0800,19.790245,65.794975,1006.7
20090418T0900,12.690246,70.87284,1013.6
20130613T1100,25.650246,57.537975,1016.1
20160705T0900,22.200245,67.63728,1018.4
20160506T1700,22.100245,42.093536,1011.0
20231106T0200,10.730246,75.233734,1006.5
20230701T1500,21.010244,62.699448,1010.7
20200614T1500,18.910246,71.73617,1017.5
20121112T1100,8.860246,87.30196,1026.8
20060531T1300,10.710245,60.313538,1019.9
20100810T0300,14.530245,86.13386,1017.1
20200817T1000,22.870245,68.7293,1012.6
20140208T1800,6.0502453,87.12284,998.3
20060801T2000,18.860245,67.52626,1013.0
20100124T1800,2.4002454,90.70011,1023.8
20130607T2200,15.190246,87.45673,1017.3
20190211T1300,5.6402454,79.82679,1024.2
20110117T2200,4.130245,92.2246,1028.1
20131115T0600,4.3402452,82.308205,1020.4
20230730T2100,15.960245,76.08236,1019.0
20070714T1200,28.960245,43.38871,1018.0
20060615T0600,20.190245,69.49611,1016.2
20200419T0700,14.570246,78.06671,1015.3
20130126T0000,-2.8097544,85.85147,1013.8
20240112T2200,-5.1997547,92.193695,1032.3
20100223T0200,6.940245,76.911575,996.4
20160925T2100,15.890245,84.48412,1020.9
20090518T0800,15.020246,74.36624,1021.5
20200214T0600,6.8102455,86.59534,1020.8
20221014T0300,12.820246,95.616936,1018.6
20190414T0300,0.5302454,88.54715,1020.2
20071119T1600,1.0902455,82.42822,1013.4
20220124T1100,2.5802455,78.45484,1035.0
20060205T2300,-0.46975458,76.5678,1029.5
20061108T1900,11.670245,75.92032,1026.7
20231122T0900,4.8402452,81.732124,1026.6
20221006T2200,12.000245,90.18627,1029.6
20240401T2300,8.080246,82.31514,1010.2
20190723T0200,17.370245,76.66424,1021.4
20231229T1800,10.250245,80.1462,1018.7
20100318T1000,12.850245,39.86165,1026.4
20220525T1900,18.170246,49.001892,1019.9
20080911T1400,23.190245,72.506,1010.4
20170924T1100,19.590246,59.270515,1020.7
20080610T0700,18.780245,79.415535,1020.7
20191209T0200,8.540245,73.008675,1009.9
20171222T1500,7.0602455,98.93516,1035.8
20160430T0600,6.420245,83.54733,1016.7
20220716T0900,24.030245,36.800713,1021.6
20201001T1000,16.110247,77.42862,1006.2
20090811T1500,23.240246,62.190166,1021.1
20220517T2100,18.030245,75.13211,1019.8
20061003T0300,15.390245,94.71959,1004.9
20150717T0500,20.880245,62.670017,1015.4
20170623T1200,32.470245,37.169415,1016.3
20140718T1800,30.200245,36.612362,1014.4
20100104T1000,-3.8097548,87.44318,1018.2
20100123T0600,0.6702454,86.04817,1024.4
20171203T1500,1.0402454,71.513405,1028.6
20110416T1800,13.170245,41.929863,1019.7
20160825T1700,32.450245,37.37896,1014.8
20131028T0300,15.590245,69.03456,1011.1
20130305T0200,-1.5797547,90.79698,1014.1
20111128T2300,2.3302455,92.685844,1025.3
20230806T0700,13.940246,87.22238,1012.6
20070525T0300,16.980246,84.4958,1010.8
20101231T1200,1.2802454,93.419464,1025.4
20191011T2300,9.340245,90.401596,1018.0
20150414T0900,16.260246,54.872723,1031.0
20071227T2300,-1.7597545,90.57545,1036.9
20080126T0200,-0.33975458,89.77529,1041.4
20100129T1400,2.6202455,85.91447,991.6
20151014T1800,6.130245,81.51479,1015.7
20150901T0800,22.180244,67.02787,1010.2
20151021T1000,8.820246,86.99675,1022.0
20200802T1500,21.100245,81.00922,1015.4
20160124T0400,-0.2697546,93.09927,1036.0
20191009T1900,11.780245,86.189186,1016.3
20231102T2200,6.500245,88.71821,990.6
20231006T2000,11.490245,75.576614,1026.5
20150915T0300,12.130245,82.07697,1011.0
20160330T2100,10.340245,90.6049,1010.6
20060529T2100,9.450245,86.46664,1012.7
20120322T0700,5.4502454,82.58635,1029.2
20190928T1800,15.330245,71.15187,1018.7
20160804T0000,16.170246,85.51579,1014.6
20210704T0000,15.870245,98.54051,1014.9
20060101T1200,6.4102454,72.690346,1006.5
20170523T2000,19.250246,71.65879,1021.0
20100606T1700,21.280245,76.78031,1012.6
20230125T0300,2.5902452,89.737335,1033.1
20070312T1800,11.080245,54.35779,1024.9
20080408T0000,-1.7797545,86.9019,1008.1
20230702T1600,24.670246,43.511185,1013.9
20170720T1300,27.210245,45.351513,1013.3
20190609T1200,17.760244,68.74068,1021.0
20060216T0800,8.950245,89.07389,996.1
20070228T1800,10.650246,71.49879,1007.4
20060610T1800,25.010244,48.107094,1019.8
20130322T1400,12.980246,45.71224,1008.5
20201021T1700,13.390245,88.102,1012.4
20080218T0400,-5.809755,81.765755,1036.8
20220706T1200,25.320246,38.185184,1023.4
20150911T1900,17.230246,69.64394,1015.9
20060608T0100,8.760245,82.98448,1024.8
20230318T1000,14.720245,47.55273,1014.2
20101002T1500,21.610245,54.24363,1013.7
20191012T0100,9.130245,88.54071,1017.5
20170628T2100,17.180244,87.69548,999.7
20191107T0000,6.8502455,90.824936,1006.0
20201121T0700,-1.6997546,94.387375,1036.8
20171012T0400,11.190246,82.1737,1022.0
20130715T1200,25.830246,42.89028,1021.8
20080521T1600,14.070246,65.508675,1013.7
20190411T1900,9.370245,53.570206,1017.6
20120217T1000,3.8702455,80.586685,1028.3
20161012T0700,3.3802452,93.69913,1018.8
20160803T0000,17.400246,89.65683,1019.2
20120720T0300,15.100245,85.17696,1015.1
20211119T0100,0.6302454,95.86537,1033.8
20230830T1400,20.760244,55.18722,1009.6
20170916T0000,7.2202454,88.97432,1013.5
20081012T1200,19.090246,69.82654,1028.7
20110519T0300,13.380245,70.38239,1016.7
20140104T1700,7.540245,88.633415,1002.3
20211023T0900,8.340245,76.07546,1028.7
20090314T2300,10.600245,81.756226,1022.1
20221030T0100,11.780245,92.43513,1021.7
20120309T1200,8.830245,52.103912,1037.4
20140124T1400,4.3102455,68.38708,1016.6
20180726T1500,34.530247,22.726757,1011.3
20151224T1900,8.730246,82.5774,1027.9
20070417T1300,24.300245,29.869562,1016.7
20110613T1200,19.590246,57.673267,1018.3
20180222T0500,-1.3197546,69.530876,1015.4
20130805T1800,28.720245,56.862762,1013.5
20191031T1200,9.890245,85.62881,1020.0
20170615T1600,29.140245,48.98531,1015.0
20070323T0100,1.6402454,95.7102,1009.4
20240418T0600,3.5502453,91.32506,1016.0
20160203T1800,3.7902455,81.63361,1026.8
20090718T0100,12.640245,89.87573,1015.3
20220917T2300,10.460245,82.86674,1020.9
20180209T1400,3.4202452,70.235306,1015.4
20190326T1900,5.770245,64.0597,1030.5
20200420T2000,16.300245,45.57621,1009.0
20090516T1600,19.860245,49.201576,1014.7
20240605T1000,22.540245,59.277924,1014.5
20110423T1500,22.910246,35.92933,1009.2
20080523T1600,21.320246,44.099407,1009.9
20170427T0500,3.3702455,93.698456,1015.7
20200427T0200,10.050245,97.92439,1011.5
20150623T0400,12.190246,90.74632,1013.3
20230805T1500,22.560246,48.012978,1012.2
20170502T1200,13.620245,55.55299,1015.1
20171011T0500,8.030246,95.28716,1021.9
20060923T1800,21.710245,75.10927,1010.0
20190114T1400,6.5302453,77.72199,1017.6
20160612T1400,17.930244,82.22877,1010.7
20080911T0800,18.970245,83.68826,1013.0
20140303T1700,6.8502455,67.6249,994.8
20201230T0400,2.1702454,96.0148,1002.5
20210509T1300,26.930244,35.40726,1006.7
20140321T2100,13.430245,73.43034,1012.1
20101212T0300,2.4002454,90.50311,1020.2
20230323T1900,13.920245,75.43358,1010.7
20091002T0700,10.990245,84.5357,1018.5
20091001T0200,10.910245,89.91631,1015.3
20241221T2200,6.190245,88.6253,1018.9
20080720T0000,18.800245,79.16229,1014.9
20120804T1200,26.340246,43.401714,1013.8
20120712T0900,16.820246,69.60848,1019.0
20200217T0400,14.870245,56.74386,1018.0
20160927T1700,18.790245,70.18094,1026.6
20160426T0600,6.8202453,80.696815,1006.3
20131018T1500,16.340246,71.72808,1015.6
20110312T2200,8.8102455,80.09534,1007.4
20231015T1200,13.3102455,56.611984,1022.4
20200620T0300,11.950245,95.26583,1021.4
20120401T0300,5.630245,60.045666,1016.0
20080722T0600,13.740245,71.17819,1025.0
20181105T2300,6.3002453,97.1475,1008.4
20201114T1400,15.990245,63.872417,1019.2
20110508T1500,27.420246,25.241102,1017.6
20151129T0000,2.9702454,79.44866,1024.7
20071129T1700,0.8202454,86.89726,1016.0
20101027T2100,4.770245,84.82972,1025.5
20220720T1000,29.920246,45.18222,1015.2
20170116T1300,0.4902454,67.85362,1024.6
20180612T0000,16.950245,96.24919,1010.3
20120815T1700,30.540245,32.706707,1009.0
20070309T0400,0.5902454,91.806564,1030.1
20200111T0300,4.6002455,92.58822,1033.8
20220412T1500,22.050245,39.380524,1010.6
20190305T2200,5.5502453,80.790215,1014.5
20211226T0800,5.7802453,98.289696,1007.4
20060120T1800,5.2602453,86.787865,1023.2
20060410T2300,2.9002452,92.52843,1018.3
20160523T2100,10.630245,92.862465,1016.9
20140605T1200,19.460245,46.607143,1015.2
20241117T0600,3.1302452,96.13062,1018.8
20200720T2000,24.230246,38.002403,1017.0
20131105T1500,8.220245,69.652115,1001.4
20110129T1900,-2.4097548,85.57957,1015.8
20151213T0500,1.1902454,95.26917,1024.0
20141117T0900,8.550245,91.21233,1005.6
20110801T0100,12.470245,88.371284,1016.1
20220209T0200,-0.48975456,92.66977,1033.2
20190923T1800,15.770246,74.25031,1017.8
20070220T0900,4.610245,87.21094,1013.3
20071216T1500,0.7402454,70.16342,1031.9
20200922T0100,16.010246,88.796455,1014.2
20070422T1800,23.900246,29.672653,1019.8
20221023T0600,10.730246,94.00327,1015.3
20220228T1000,4.2402453,61.90198,1031.9
20150420T2200,8.680245,66.69106,1024.9
20230225T0200,6.440245,86.736755,1007.7
20090205T1100,4.1402454,90.91852,1000.3
20221231T0300,14.840245,74.33438,1018.8
20210217T1000,9.350245,73.681526,1024.3
20161009T1000,9.390245,91.33838,1023.9
20140205T1000,4.2402453,90.4739,1001.6
20150514T0300,16.870245,78.52128,1012.8
20111125T1500,5.1802454,78.89698,1030.0
20221121T0300,6.960245,87.8971,1011.9
20061216T0000,0.4802454,86.2793,1028.1
20200617T1600,16.670246,87.877426,1013.6
20201211T1600,2.9902453,91.212074,997.6
20160225T1000,1.9902455,92.324524,1013.5
20180816T1400,30.570246,31.006407,1014.0
20170126T0800,-6.2797546,74.03341,1026.6
20120218T1700,4.8102455,87.233246,1018.5
20150202T1300,2.9102454,79.264175,1004.4
20150213T1400,7.3202453,70.1595,1016.9
20180625T1200,21.550245,50.33272,1021.9
20080619T1900,21.310246,61.751324,1017.2
20120809T0000,14.720245,81.81715,1023.6
20150326T1900,6.770245,71.9832,1012.3
20210522T2300,10.520246,87.17433,1015.6
20130107T1200,4.980245,92.943855,1030.0
20141224T2000,7.650245,74.88193,1026.1
20110709T2000,19.300245,74.90512,1018.8
20230505T0600,15.360246,86.78692,1018.9
20170430T1600,19.580246,32.394524,1005.3
20190714T1700,18.880245,71.12352,1015.0
20151010T1500,14.770246,71.717224,1012.8
20130324T0200,2.7602453,85.371155,1008.4
20161109T0800,2.1702454,87.63092,1007.7
20220403T0700,1.0002453,88.92442,1020.6
20060131T0700,-6.1997547,84.18033,1024.6
20080622T0800,25.910246,61.643955,1018.1
20090917T1300,18.290245,85.56944,1014.8
20231010T1800,17.970245,69.19373,1021.4
20140624T1100,21.200245,60.883453,1016.4
20180227T0300,-7.839755,55.59909,1018.7
20180827T0600,13.840245,67.00153,1016.1
20240513T0800,18.730246,77.379326,1015.2
20221220T0400,2.0102453,90.53299,1022.7
20150206T1000,-0.03975457,65.231155,1015.9
20140409T0400,5.7202454,78.02923,1026.6
20080524T2100,16.640245,84.237976,1009.8
20160525T0200,8.280246,97.74685,1014.1
20081107T1800,9.720245,83.86003,1017.4
20140109T0900,7.040245,80.787315,1016.7
20150506T2200,11.880245,70.66105,1019.7
20110531T0700,19.210245,57.002827,1013.7
20070803T0800,16.090246,87.76857,1022.0
20061218T1900,1.4502454,88.84154,1027.4
20130216T0600,2.3202453,94.10255,1024.5
20120312T1900,8.0602455,78.53166,1030.1
20091126T0100,11.630245,78.34505,1016.3
20130913T0400,10.080245,93.0808,1022.2
20071224T1300,1.3602455,62.607815,1030.4
20110616T2200,15.390245,87.18917,1018.8
20181018T1900,13.950245,76.77254,1018.8
20150218T1300,3.1802454,74.78758,1038.6
20140320T2100,11.280245,77.700424,1015.5
20080422T1100,10.300245,93.09405,1007.4
20110916T1200,23.590246,55.28691,1016.4
20180305T0300,1.1202455,99.50951,999.7
20220210T0800,2.9602456,84.83997,1026.1
20150615T1700,18.600245,86.648766,1015.6
20070319T1700,2.7802453,81.71813,994.8
20150809T0500,20.810246,83.78763,1016.2
20170118T1200,-0.97975457,59.19789,1032.0
20180716T0200,15.790245,88.3737,1015.7
20220519T0300,15.390245,84.316376,1019.8
20240831T1000,27.640245,56.92639,1018.2
20170115T0500,0.35024542,85.49844,1021.9
20101128T1600,-1.0597546,95.488144,1001.3
20120409T2000,8.400246,79.02942,1005.6
20120507T1400,16.830246,51.045273,1017.2
20110612T0400,10.430245,82.976555,1019.9
20220115T0700,-4.1297545,95.077965,1029.2
20180725T2200,21.920246,59.517548,1014.6
20180306T0500,1.1802454,97.29865,991.8
20231223T1500,8.470245,76.58211,1021.1
20150419T2200,8.090245,68.294174,1019.8
20210822T0000,19.900246,86.76962,1019.0
20230702T1900,21.830246,43.52951,1014.2
20220117T2300,1.3802454,92.88361,1038.2
20120313T0900,8.210245,79.054504,1031.6
20191011T2200,9.520246,91.22329,1017.9
20060714T1700,27.740246,55.884212,1020.8
20161221T0500,-2.2697544,96.20394,1029.0
20160412T0100,9.590245,90.48368,1012.0
20060716T0000,17.340246,72.632355,1023.5
20180511T1000,17.820246,57.734158,1017.7
20080801T0200,22.640245,70.68269,1015.1
20240712T1200,23.220245,68.57906,1011.7
20070207T1300,5.940245,86.61909,999.7
20181104T0700,7.5102453,92.27712,1018.4
20180102T1500,7.2602453,68.74953,1018.5
20150430T2100,10.150246,89.60856,1014.6
20100321T2000,10.360246,75.69098,1023.1
20100701T0300,16.370245,89.86938,1017.8
20080413T0600,6.2402453,80.150215,1016.3
20211122T0900,5.290245,88.91281,1019.0
20190328T0900,9.730246,60.71217,1032.8
20060426T0500,12.840245,90.91533,1018.6
20150105T0200,-3.3797545,94.98441,1038.1
20180227T0800,-7.629755,57.211727,1018.3
20191006T1900,13.450245,91.805984,1011.4
20230621T0300,20.340246,84.42816,1016.9
20190702T2100,21.360245,44.41173,1018.2
20060226T0600,-1.0297546,93.525764,1013.6
20161205T1300,3.1502452,82.3124,1028.8
20090427T0000,12.030245,91.344124,1007.0
20070726T1200,25.660246,48.915226,1014.2
20110420T1000,18.900246,44.842808,1015.6
20160127T2000,9.500245,78.32733,1022.0
20150913T0400,16.000246,93.22517,1012.6
20240209T1100,12.550245,80.81142,993.3
20210418T0300,4.130245,83.95714,1020.3
20200605T1400,16.220245,59.932068,1002.2
20150417T1400,14.470245,84.77007,1013.8
20080124T2300,4.4602456,71.713,1036.7
20170406T2300,3.9402456,79.26281,1026.7
20130717T2300,19.730246,74.8316,1019.8
20081212T1800,-0.9397546,94.57947,1019.8
20121014T2100,11.760245,72.116455,999.0
20191021T0900,14.690246,88.74347,1018.7
20081206T0500,5.630245,87.19998,1006.4
20190905T1000,16.070246,68.53206,1021.7
20230714T2100,22.220245,57.373367,1011.6
20200205T1000,5.5302453,69.77302,1036.0
20170929T0900,18.910246,72.53677,1023.9
20210615T0200,13.290245,89.808075,1018.4
20160501T0900,7.0802455,92.69708,1019.1
20150507T1900,14.710245,62.154507,1017.6
20200619T0900,16.820246,77.89725,1019.0
20100708T1300,30.650246,33.522873,1019.4
20101016T0600,7.2002454,92.512115,1010.9
20200728T1600,29.970245,36.30991,1013.6
20070405T1300,14.110246,46.274677,1018.0
20120218T2000,3.5202456,91.25704,1017.9
20221227T2100,3.1602454,93.28201,1028.1
20080309T1300,11.490245,52.365383,1005.5
20200218T0100,6.3102455,83.88838,1028.6
20170703T2100,18.350245,62.296055,1022.1
20140810T0900,22.320246,85.48355,1010.7
20201126T1700,4.2002454,90.470345,1022.2
20101227T1000,-7.6797543,84.55406,1028.1
20061107T0100,0.7302454,85.865105,1026.9
20141121T1000,7.460245,85.344215,1022.4
20100321T0100,12.360246,88.4798,1014.8
20151123T0800,2.1402454,88.46168,1023.1
20210628T2200,17.270245,93.16922,1016.2
20100612T1600,22.260244,59.481964,1012.5
20140723T2000,21.430244,72.79816,1011.8
20171015T0800,12.180245,86.81435,1028.1
20061109T1200,12.630245,90.1754,1029.3
20230923T1500,17.380245,50.670116,1019.6
20151009T2000,10.870245,89.9739,1017.8
20210605T0900,17.020245,91.20124,1022.7
20220210T1000,8.400246,69.49248,1026.5
20190321T0500,-0.65975463,80.324936,1033.0
20240109T2300,-2.6297545,91.31327,1027.2
20230126T1300,0.9302454,81.55222,1021.3
20080608T0500,13.580245,94.02179,1017.6
20180104T2200,12.020246,84.94435,1004.2
20211223T1000,0.7602454,82.37829,1020.3
20100404T0200,7.020245,86.80137,1012.9
20060508T1800,13.460245,86.65466,1011.2
20140323T1700,6.8902454,69.665016,1009.2
20230721T0200,16.930244,69.35281,1011.9
20141202T1600,3.4902453,95.6003,1011.0
20241129T1100,3.9902453,86.51695,1032.4
20060111T0000,-5.5297546,88.38449,1032.8
20070929T0600,9.710245,86.02102,1015.8
20150609T1200,17.010244,70.86035,1021.0
20150220T0200,-0.8497546,94.16569,1024.6
20200315T2300,4.610245,92.32636,1015.8
20190223T0700,3.7502456,86.86329,1035.7
20081110T0800,11.960245,70.57966,1025.1
20110224T1900,3.8202453,93.8618,1028.1
20131223T1200,12.420245,73.49375,1019.9
20180118T1500,8.430245,81.73377,1008.4
20170729T0300,13.8102455,93.29326,1017.5
20060216T2000,7.420245,84.921875,995.1
20100718T0300,14.670245,89.56245,1026.1
20110422T0300,8.550245,81.40932,1011.0
20080111T0600,3.3702455,86.25616,1013.1
20180215T0100,-0.029754579,78.22609,1018.6
20160721T2000,23.430244,73.97764,1015.7
